experiment,batch,plate_id,well.name,treatment_type,Stimulant,Stimulant dose,Stimulant unit,Treatment,Treatment concentration,Treatment unit,Treatment 2,Treatment 2 concentration,Treatment 2 unit,obj.Mean(area).um2.meas,dmso_median_raw,fsk_2_5uM_median_raw,normalized_cyst_swelling_pct
target_validation,Batch3791_and_Batch3753,1,G13,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,,,,1182.262314,1694.4630080000002,2901.0742225,-42.44952208671853
target_validation,Batch3791_and_Batch3753,1,G14,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,,,,1142.090523,1694.4630080000002,2901.0742225,-45.77882903474375
target_validation,Batch3791_and_Batch3753,1,G15,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1628.273146,1694.4630080000002,2901.0742225,-5.485599769386214
target_validation,Batch3791_and_Batch3753,1,G16,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1680.059668,1694.4630080000002,2901.0742225,-1.1937018176951542
target_validation,Batch3791_and_Batch3753,1,H03,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,3014.209482,1694.4630080000002,2901.0742225,109.37628112025146
target_validation,Batch3791_and_Batch3753,1,H04,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,2794.44116,1694.4630080000002,2901.0742225,91.16259974890197
target_validation,Batch3791_and_Batch3753,1,H05,treatment,FSK,2.5,uM,Z4509024390,0.001,uM,,,,2909.533783,1694.4630080000002,2901.0742225,100.70110076869338
target_validation,Batch3791_and_Batch3753,1,H06,treatment,FSK,2.5,uM,Z4509024390,0.001,uM,,,,2812.485733,1694.4630080000002,2901.0742225,92.65807507543268
target_validation,Batch3791_and_Batch3753,1,H07,treatment,FSK,2.5,uM,Z211311146,0.001,uM,,,,3129.670166,1694.4630080000002,2901.0742225,118.94528583465275
target_validation,Batch3791_and_Batch3753,1,H08,treatment,FSK,2.5,uM,Z211311146,0.001,uM,,,,3132.488436,1694.4630080000002,2901.0742225,119.17885485557123
target_validation,Batch3791_and_Batch3753,1,H09,treatment,FSK,2.5,uM,JNJ-47965567,0.001,uM,,,,2881.741508,1694.4630080000002,2901.0742225,98.39776770945967
target_validation,Batch3791_and_Batch3753,1,H10,treatment,FSK,2.5,uM,JNJ-47965567,0.001,uM,,,,2970.683685,1694.4630080000002,2901.0742225,105.76900509986103
target_validation,Batch3791_and_Batch3753,1,H11,treatment,FSK,2.5,uM,A-804598,0.001,uM,,,,2796.459762,1694.4630080000002,2901.0742225,91.32989489548623
target_validation,Batch3791_and_Batch3753,1,H12,treatment,FSK,2.5,uM,A-804598,0.001,uM,,,,3012.576104,1694.4630080000002,2901.0742225,109.24091208171018
target_validation,Batch3791_and_Batch3753,1,H13,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,,,,1867.755175,1694.4630080000002,2901.0742225,14.361889307634963
target_validation,Batch3791_and_Batch3753,1,H14,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,,,,1208.22075,1694.4630080000002,2901.0742225,-40.29817161955445
target_validation,Batch3791_and_Batch3753,1,H15,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1648.087655,1694.4630080000002,2901.0742225,-3.8434379228952658
target_validation,Batch3791_and_Batch3753,1,H16,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1688.895582,1694.4630080000002,2901.0742225,-0.4614100990522552
target_validation,Batch3791_and_Batch3753,1,I03,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1773.350513,1694.4630080000002,2901.0742225,6.537938985814054
target_validation,Batch3791_and_Batch3753,1,I04,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1734.98283,1694.4630080000002,2901.0742225,3.3581506215977375
target_validation,Batch3791_and_Batch3753,1,I05,treatment,FSK,0.79,uM,Z4509024390,1.0,uM,,,,2272.526944,1694.4630080000002,2901.0742225,47.90805265634303
target_validation,Batch3791_and_Batch3753,1,I06,treatment,FSK,0.79,uM,Z4509024390,1.0,uM,,,,2258.826632,1694.4630080000002,2901.0742225,46.77261550514122
target_validation,Batch3791_and_Batch3753,1,I07,treatment,FSK,0.79,uM,Z211311146,1.0,uM,,,,2547.463973,1694.4630080000002,2901.0742225,70.69393643531397
target_validation,Batch3791_and_Batch3753,1,I08,treatment,FSK,0.79,uM,Z211311146,1.0,uM,,,,2281.369691,1694.4630080000002,2901.0742225,48.64091067172821
target_validation,Batch3791_and_Batch3753,1,I09,treatment,FSK,0.79,uM,JNJ-47965567,1.0,uM,,,,2346.213368,1694.4630080000002,2901.0742225,54.014943021234465
target_validation,Batch3791_and_Batch3753,1,I10,treatment,FSK,0.79,uM,JNJ-47965567,1.0,uM,,,,2436.658326,1694.4630080000002,2901.0742225,61.51072599698601
target_validation,Batch3791_and_Batch3753,1,I11,treatment,FSK,0.79,uM,A-804598,1.0,uM,,,,2296.879471,1694.4630080000002,2901.0742225,49.926310626047986
target_validation,Batch3791_and_Batch3753,1,I12,treatment,FSK,0.79,uM,A-804598,1.0,uM,,,,2325.411205,1694.4630080000002,2901.0742225,52.29092763417208
target_validation,Batch3791_and_Batch3753,1,I13,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,,,,1695.941153,1694.4630080000002,2901.0742225,0.12250383406326391
target_validation,Batch3791_and_Batch3753,1,I14,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,,,,1580.966161,1694.4630080000002,2901.0742225,-9.406248312305914
target_validation,Batch3791_and_Batch3753,1,I15,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,2763.528788,1694.4630080000002,2901.0742225,88.60068323192269
target_validation,Batch3791_and_Batch3753,1,I16,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,2741.024546,1694.4630080000002,2901.0742225,86.73560509162665
target_validation,Batch3791_and_Batch3753,1,J03,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1762.76161,1694.4630080000002,2901.0742225,5.660365259268843
target_validation,Batch3791_and_Batch3753,1,J04,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1747.801359,1694.4630080000002,2901.0742225,4.4205084752260015
target_validation,Batch3791_and_Batch3753,1,J05,treatment,FSK,0.79,uM,Z4509024390,1.0,uM,,,,2391.689054,1694.4630080000002,2901.0742225,57.783819478995895
target_validation,Batch3791_and_Batch3753,1,J06,treatment,FSK,0.79,uM,Z4509024390,1.0,uM,,,,2123.919762,1694.4630080000002,2901.0742225,35.59197435256391
target_validation,Batch3791_and_Batch3753,1,J07,treatment,FSK,0.79,uM,Z211311146,1.0,uM,,,,2323.535635,1694.4630080000002,2901.0742225,52.13548651300059
target_validation,Batch3791_and_Batch3753,1,J08,treatment,FSK,0.79,uM,Z211311146,1.0,uM,,,,2129.586019,1694.4630080000002,2901.0742225,36.06157524238722
target_validation,Batch3791_and_Batch3753,1,J09,treatment,FSK,0.79,uM,JNJ-47965567,1.0,uM,,,,2423.993563,1694.4630080000002,2901.0742225,60.46111176766293
target_validation,Batch3791_and_Batch3753,1,J10,treatment,FSK,0.79,uM,JNJ-47965567,1.0,uM,,,,2306.774924,1694.4630080000002,2901.0742225,50.74641347948451
target_validation,Batch3791_and_Batch3753,1,J11,treatment,FSK,0.79,uM,A-804598,1.0,uM,,,,2224.76597,1694.4630080000002,2901.0742225,43.94977898657678
target_validation,Batch3791_and_Batch3753,1,J12,treatment,FSK,0.79,uM,A-804598,1.0,uM,,,,2320.43094,1694.4630080000002,2901.0742225,51.87817952275465
target_validation,Batch3791_and_Batch3753,1,J13,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,,,,1696.666665,1694.4630080000002,2901.0742225,0.1826319011060206
target_validation,Batch3791_and_Batch3753,1,J14,ref_ctrl,DMSO,0.1,pct,rapamycin,0.03,uM,,,,1650.796166,1694.4630080000002,2901.0742225,-3.618965369727226
target_validation,Batch3791_and_Batch3753,1,J15,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,2896.669067,1694.4630080000002,2901.0742225,99.63491508722423
target_validation,Batch3791_and_Batch3753,1,J16,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,2731.534457,1694.4630080000002,2901.0742225,85.9490974837115
target_validation,Batch3791_and_Batch3753,1,K03,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,2271.601164,1694.4630080000002,2901.0742225,47.831327030982116
target_validation,Batch3791_and_Batch3753,1,K04,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,2314.191107,1694.4630080000002,2901.0742225,51.361042525765455
target_validation,Batch3791_and_Batch3753,1,K05,treatment,FSK,0.79,uM,Z4509024390,0.1,uM,,,,3442.107724,1694.4630080000002,2901.0742225,144.83909108404862
target_validation,Batch3791_and_Batch3753,1,K06,treatment,FSK,0.79,uM,Z4509024390,0.1,uM,,,,2396.121052,1694.4630080000002,2901.0742225,58.15112901057824
target_validation,Batch3791_and_Batch3753,1,K07,treatment,FSK,0.79,uM,Z211311146,0.1,uM,,,,2314.361674,1694.4630080000002,2901.0742225,51.37517856212501
target_validation,Batch3791_and_Batch3753,1,K08,treatment,FSK,0.79,uM,Z211311146,0.1,uM,,,,2206.390609,1694.4630080000002,2901.0742225,42.42688903004556
target_validation,Batch3791_and_Batch3753,1,K09,treatment,FSK,0.79,uM,JNJ-47965567,0.1,uM,,,,2383.459673,1694.4630080000002,2901.0742225,57.10179523613236
target_validation,Batch3791_and_Batch3753,1,K10,treatment,FSK,0.79,uM,JNJ-47965567,0.1,uM,,,,2368.617416,1694.4630080000002,2901.0742225,55.8717174097672
target_validation,Batch3791_and_Batch3753,1,K11,treatment,FSK,0.79,uM,A-804598,0.1,uM,,,,3261.476304,1694.4630080000002,2901.0742225,129.86894843749192
target_validation,Batch3791_and_Batch3753,1,K12,treatment,FSK,0.79,uM,A-804598,0.1,uM,,,,2532.262497,1694.4630080000002,2901.0742225,69.43408771044538
target_validation,Batch3791_and_Batch3753,1,K13,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,2281.990331,1694.4630080000002,2901.0742225,48.69234728963311
target_validation,Batch3791_and_Batch3753,1,K14,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,2382.262765,1694.4630080000002,2901.0742225,57.00259940688625
target_validation,Batch3791_and_Batch3753,1,K15,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1747.072828,1694.4630080000002,2901.0742225,4.360130203314956
target_validation,Batch3791_and_Batch3753,1,K16,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1700.030434,1694.4630080000002,2901.0742225,0.4614100990522364
target_validation,Batch3791_and_Batch3753,1,L03,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,2293.798685,1694.4630080000002,2901.0742225,49.670985135701315
target_validation,Batch3791_and_Batch3753,1,L04,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,2321.248789,1694.4630080000002,2901.0742225,51.94596017903994
target_validation,Batch3791_and_Batch3753,1,L05,treatment,FSK,0.79,uM,Z4509024390,0.1,uM,,,,2402.475987,1694.4630080000002,2901.0742225,58.67780528572236
target_validation,Batch3791_and_Batch3753,1,L06,treatment,FSK,0.79,uM,Z4509024390,0.1,uM,,,,2321.566607,1694.4630080000002,2901.0742225,51.972299897764636
target_validation,Batch3791_and_Batch3753,1,L07,treatment,FSK,0.79,uM,Z211311146,0.1,uM,,,,2257.884376,1694.4630080000002,2901.0742225,46.69452440266541
target_validation,Batch3791_and_Batch3753,1,L08,treatment,FSK,0.79,uM,Z211311146,0.1,uM,,,,2398.39473,1694.4630080000002,2901.0742225,58.339564023669205
target_validation,Batch3791_and_Batch3753,1,L09,treatment,FSK,0.79,uM,JNJ-47965567,0.1,uM,,,,2305.469163,1694.4630080000002,2901.0742225,50.6381962688115
target_validation,Batch3791_and_Batch3753,1,L10,treatment,FSK,0.79,uM,JNJ-47965567,0.1,uM,,,,2389.504662,1694.4630080000002,2901.0742225,57.602784198223596
target_validation,Batch3791_and_Batch3753,1,L11,treatment,FSK,0.79,uM,A-804598,0.1,uM,,,,2265.349069,1694.4630080000002,2901.0742225,47.313173799446716
target_validation,Batch3791_and_Batch3753,1,L12,treatment,FSK,0.79,uM,A-804598,0.1,uM,,,,2307.679133,1694.4630080000002,2901.0742225,50.821351370756716
target_validation,Batch3791_and_Batch3753,1,L13,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,2346.793504,1694.4630080000002,2901.0742225,54.063022799793494
target_validation,Batch3791_and_Batch3753,1,L14,stim_only,FSK,0.79,uM,DMSO,0.1,pct,,,,3136.498864,1694.4630080000002,2901.0742225,119.51122604123618
target_validation,Batch3791_and_Batch3753,1,L15,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1670.896656,1694.4630080000002,2901.0742225,-1.9531023511799364
target_validation,Batch3791_and_Batch3753,1,L16,solvent_ctrl,DMSO,0.1,pct,DMSO,0.1,pct,,,,1662.649147,1694.4630080000002,2901.0742225,-2.6366289835274936
target_validation,Batch3791_and_Batch3753,1,M03,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,,,,2055.335296,1694.4630080000002,2901.0742225,29.907917617816913
target_validation,Batch3791_and_Batch3753,1,M04,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,,,,1934.193935,1694.4630080000002,2901.0742225,19.868116931048124
target_validation,Batch3791_and_Batch3753,1,M05,treatment,FSK,0.79,uM,Z4509024390,0.001,uM,,,,2429.497767,1694.4630080000002,2901.0742225,60.91728223366349
target_validation,Batch3791_and_Batch3753,1,M06,treatment,FSK,0.79,uM,Z4509024390,0.001,uM,,,,2245.865669,1694.4630080000002,2901.0742225,45.6984531863888
target_validation,Batch3791_and_Batch3753,1,M07,treatment,FSK,0.79,uM,Z211311146,0.001,uM,,,,2419.518663,1694.4630080000002,2901.0742225,60.090246658319934
target_validation,Batch3791_and_Batch3753,1,M08,treatment,FSK,0.79,uM,Z211311146,0.001,uM,,,,2346.241639,1694.4630080000002,2901.0742225,54.01728602945948
target_validation,Batch3791_and_Batch3753,1,M09,treatment,FSK,0.79,uM,JNJ-47965567,0.001,uM,,,,2308.661087,1694.4630080000002,2901.0742225,50.90273251392857
target_validation,Batch3791_and_Batch3753,1,M10,treatment,FSK,0.79,uM,JNJ-47965567,0.001,uM,,,,2318.34508,1694.4630080000002,2901.0742225,51.70531025260913
target_validation,Batch3791_and_Batch3753,1,M11,treatment,FSK,0.79,uM,A-804598,0.001,uM,,,,2455.023785,1694.4630080000002,2901.0742225,63.03279530806978
target_validation,Batch3791_and_Batch3753,1,M12,treatment,FSK,0.79,uM,A-804598,0.001,uM,,,,2399.888459,1694.4630080000002,2901.0742225,58.46335940879818
target_validation,Batch3791_and_Batch3753,1,M13,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,,,,898.1867424,1694.4630080000002,2901.0742225,-65.99277845515171
target_validation,Batch3791_and_Batch3753,1,M14,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,,,,888.7343777,1694.4630080000002,2901.0742225,-66.77615959618619
target_validation,Batch3791_and_Batch3753,1,M15,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,3080.981162,1694.4630080000002,2901.0742225,114.91010006686791
target_validation,Batch3791_and_Batch3753,1,M16,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,3859.008563,1694.4630080000002,2901.0742225,179.39047217433267
target_validation,Batch3791_and_Batch3753,1,N03,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,,,,2900.627768,1694.4630080000002,2901.0742225,99.96299930792661
target_validation,Batch3791_and_Batch3753,1,N04,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,,,,1903.340176,1694.4630080000002,2901.0742225,17.311058068240737
target_validation,Batch3791_and_Batch3753,1,N05,treatment,FSK,0.79,uM,Z4509024390,0.001,uM,,,,3229.765483,1694.4630080000002,2901.0742225,127.24085907292057
target_validation,Batch3791_and_Batch3753,1,N06,treatment,FSK,0.79,uM,Z4509024390,0.001,uM,,,,2326.515996,1694.4630080000002,2901.0742225,52.38248910705778
target_validation,Batch3791_and_Batch3753,1,N07,treatment,FSK,0.79,uM,Z211311146,0.001,uM,,,,2435.69973,1694.4630080000002,2901.0742225,61.431280688631446
target_validation,Batch3791_and_Batch3753,1,N08,treatment,FSK,0.79,uM,Z211311146,0.001,uM,,,,2238.988259,1694.4630080000002,2901.0742225,45.12847588820418
target_validation,Batch3791_and_Batch3753,1,N09,treatment,FSK,0.79,uM,JNJ-47965567,0.001,uM,,,,2339.76894,1694.4630080000002,2901.0742225,53.48084985828713
target_validation,Batch3791_and_Batch3753,1,N10,treatment,FSK,0.79,uM,JNJ-47965567,0.001,uM,,,,2243.12847,1694.4630080000002,2901.0742225,45.471603065396515
target_validation,Batch3791_and_Batch3753,1,N11,treatment,FSK,0.79,uM,A-804598,0.001,uM,,,,3233.25124,1694.4630080000002,2901.0742225,127.52974723823108
target_validation,Batch3791_and_Batch3753,1,N12,treatment,FSK,0.79,uM,A-804598,0.001,uM,,,,2302.662044,1694.4630080000002,2901.0742225,50.40555140638469
target_validation,Batch3791_and_Batch3753,1,N13,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,,,,821.2838161,1694.4630080000002,2901.0742225,-72.36624203445942
target_validation,Batch3791_and_Batch3753,1,N14,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,,,,934.3503884,1694.4630080000002,2901.0742225,-62.995653485201416
target_validation,Batch3791_and_Batch3753,1,N15,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,3857.451304,1694.4630080000002,2901.0742225,179.26141163011712
target_validation,Batch3791_and_Batch3753,1,N16,stim_only,FSK,2.5,uM,DMSO,0.1,pct,,,,2958.888618,1694.4630080000002,2901.0742225,104.79146843699421
target_validation,Batch3791_and_Batch3753,2,C03,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2236.034943,1632.4567935,2985.790952,44.599343459193435
target_validation,Batch3791_and_Batch3753,2,C04,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2271.393361,1632.4567935,2985.790952,47.21203285138243
target_validation,Batch3791_and_Batch3753,2,C05,treatment,FSK,2.5,uM,DMSO,0.1,pct,CPA,1.0,uM,2853.17957,1632.4567935,2985.790952,90.20113538351954
target_validation,Batch3791_and_Batch3753,2,C06,treatment,FSK,2.5,uM,DMSO,0.1,pct,CPA,1.0,uM,2779.597117,1632.4567935,2985.790952,84.7640116297264
target_validation,Batch3791_and_Batch3753,2,C07,treatment,FSK,2.5,uM,DPCPX,1.0,uM,DMSO,0.1,pct,3547.590988,1632.4567935,2985.790952,141.51229261978315
target_validation,Batch3791_and_Batch3753,2,C08,treatment,FSK,2.5,uM,DPCPX,1.0,uM,DMSO,0.1,pct,3227.692325,1632.4567935,2985.790952,117.8744747910684
target_validation,Batch3791_and_Batch3753,2,C09,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,0.1,uM,3275.801063,1632.4567935,2985.790952,121.42930548072766
target_validation,Batch3791_and_Batch3753,2,C10,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,0.1,uM,3164.6963,1632.4567935,2985.790952,113.21959893470023
target_validation,Batch3791_and_Batch3753,2,C11,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,1.0,uM,2867.972234,1632.4567935,2985.790952,91.29418870720095
target_validation,Batch3791_and_Batch3753,2,C12,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,1.0,uM,3454.565713,1632.4567935,2985.790952,134.63850801782598
target_validation,Batch3791_and_Batch3753,2,C13,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,DMSO,0.1,pct,2303.096913,1632.4567935,2985.790952,49.554658418089424
target_validation,Batch3791_and_Batch3753,2,C14,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,DMSO,0.1,pct,2486.078767,1632.4567935,2985.790952,63.07547682429979
target_validation,Batch3791_and_Batch3753,2,C15,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,0.1,uM,2513.511439,1632.4567935,2985.790952,65.10252031741649
target_validation,Batch3791_and_Batch3753,2,C16,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,0.1,uM,2328.113631,1632.4567935,2985.790952,51.40318325158126
target_validation,Batch3791_and_Batch3753,2,C17,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,1.0,uM,2314.025092,1632.4567935,2985.790952,50.362158837063
target_validation,Batch3791_and_Batch3753,2,C18,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,1.0,uM,2418.845897,1632.4567935,2985.790952,58.10753379428576
target_validation,Batch3791_and_Batch3753,2,C19,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1876.718278,1632.4567935,2985.790952,18.048867160105754
target_validation,Batch3791_and_Batch3753,2,C20,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1941.330701,1632.4567935,2985.790952,22.823181219511067
target_validation,Batch3791_and_Batch3753,2,C21,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1092.914733,1632.4567935,2985.790952,-39.86761562997968
target_validation,Batch3791_and_Batch3753,2,C22,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1039.87968,1632.4567935,2985.790952,-43.78645952133485
target_validation,Batch3791_and_Batch3753,2,D03,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,3234.821103,1632.4567935,2985.790952,118.40123146496344
target_validation,Batch3791_and_Batch3753,2,D04,ref_ctrl,FSK,2.5,uM,rapamycin,0.03,uM,DMSO,0.1,pct,2384.014606,1632.4567935,2985.790952,55.5337946492836
target_validation,Batch3791_and_Batch3753,2,D05,treatment,FSK,2.5,uM,DMSO,0.1,pct,CPA,1.0,uM,2741.980193,1632.4567935,2985.790952,81.98443765948882
target_validation,Batch3791_and_Batch3753,2,D06,treatment,FSK,2.5,uM,DMSO,0.1,pct,CPA,1.0,uM,2700.953557,1632.4567935,2985.790952,78.95291468031027
target_validation,Batch3791_and_Batch3753,2,D07,treatment,FSK,2.5,uM,DPCPX,1.0,uM,DMSO,0.1,pct,3248.72362,1632.4567935,2985.790952,119.42851041988241
target_validation,Batch3791_and_Batch3753,2,D08,treatment,FSK,2.5,uM,DPCPX,1.0,uM,DMSO,0.1,pct,3330.144301,1632.4567935,2985.790952,125.44481322940021
target_validation,Batch3791_and_Batch3753,2,D09,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,0.1,uM,2998.511917,1632.4567935,2985.790952,100.93997221012285
target_validation,Batch3791_and_Batch3753,2,D10,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,0.1,uM,3349.546496,1632.4567935,2985.790952,126.87847208432078
target_validation,Batch3791_and_Batch3753,2,D11,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,1.0,uM,3112.384299,1632.4567935,2985.790952,109.35418249845351
target_validation,Batch3791_and_Batch3753,2,D12,treatment,FSK,2.5,uM,DPCPX,1.0,uM,CPA,1.0,uM,3155.65852,1632.4567935,2985.790952,112.55178308572931
target_validation,Batch3791_and_Batch3753,2,D13,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,DMSO,0.1,pct,2550.571334,1632.4567935,2985.790952,67.84093453442529
target_validation,Batch3791_and_Batch3753,2,D15,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,0.1,uM,2594.622747,1632.4567935,2985.790952,71.09596306698114
target_validation,Batch3791_and_Batch3753,2,D16,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,0.1,uM,2465.598227,1632.4567935,2985.790952,61.56213735293818
target_validation,Batch3791_and_Batch3753,2,D17,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,1.0,uM,2675.15003,1632.4567935,2985.790952,77.0462512862081
target_validation,Batch3791_and_Batch3753,2,D18,treatment,FSK,2.5,uM,Capadenoson,1.0,uM,CPA,1.0,uM,2497.770665,1632.4567935,2985.790952,63.93940964728853
target_validation,Batch3791_and_Batch3753,2,D19,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1908.815601,1632.4567935,2985.790952,20.420589088382197
target_validation,Batch3791_and_Batch3753,2,D20,ref_ctrl,FSK,0.79,uM,rapamycin,0.03,uM,DMSO,0.1,pct,1881.403567,1632.4567935,2985.790952,18.39507056970513
target_validation,Batch3791_and_Batch3753,2,D21,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1119.717007,1632.4567935,2985.790952,-37.88715324146605
target_validation,Batch3791_and_Batch3753,2,D22,tox_ctrl,FSK,0.79,uM,STS,1.0,uM,DMSO,0.1,pct,1073.392496,1632.4567935,2985.790952,-41.310144578014075
target_validation,Batch3791_and_Batch3753,2,E03,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,825.8470207,1632.4567935,2985.790952,-59.60167100888262
target_validation,Batch3791_and_Batch3753,2,E04,tox_ctrl,FSK,2.5,uM,STS,1.0,uM,DMSO,0.1,pct,786.0579287,1632.4567935,2985.790952,-62.54174990588624
target_validation,Batch3791_and_Batch3753,2,E06,treatment,FSK,2.5,uM,DMSO,0.1,pct,CPA,0.1,uM,2624.219877,1632.4567935,2985.790952,73.28294178277775
target_validation,Batch3791_and_Batch3753,2,E07,treatment,FSK,2.5,uM,DPCPX,0.1,uM,DMSO,0.1,pct,3111.564523,1632.4567935,2985.790952,109.2936079541068
target_validation,Batch3791_and_Batch3753,2,E08,treatment,FSK,2.5,uM,DPCPX,0.1,uM,DMSO,0.1,pct,3126.616081,1632.4567935,2985.790952,110.4057913646462
target_validation,Batch3791_and_Batch3753,2,E09,treatment,FSK,2.5,uM,DPCPX,0.1,uM,CPA,0.1,uM,3009.098044,1632.4567935,2985.790952,101.72219786618206
target_validation,Batch3791_and_Batch3753,2,E10,treatment,FSK,2.5,uM,DPCPX,0.1,uM,CPA,0.1,uM,3135.034199,1632.4567935,2985.790952,111.02781940902294
target_validation,Batch3791_and_Batch3753,2,E11,treatment,FSK,2.5,uM,DPCPX,0.1,uM,CPA,1.0,uM,2688.209889,1632.4567935,2985.790952,78.01126490963395
target_validation,Batch3791_and_Batch3753,2,E12,treatment,FSK,2.5,uM,DPCPX,0.1,uM,CPA,1.0,uM,2747.909848,1632.4567935,2985.790952,82.4225892396257
target_validation,Batch3791_and_Batch3753,2,E13,treatment,FSK,2.5,uM,Capadenoson,0.1,uM,DMSO,0.1,pct,2618.878652,1632.4567935,2985.790952,72.8882702253909
target_validation,Batch3791_and_Batch3753,2,E14,treatment,FSK,2.5,uM,Capadenoson,0.1,uM,DMSO,0.1,pct,2638.973257,1632.4567935,2985.790952,74.37309234960837
target_validation,Batch3791_and_Batch3753,2,E15,treatment,FSK,2.5,uM,Capadenoson,0.1,uM,CPA,0.1,uM,2766.424187,1632.4567935,2985.790952,83.79064301139489
target_validation,Batch3791_and_Batch3753,2,E16,treatment,FSK,2.5,uM,Capadenoson,0.1,uM,CPA,0.1,uM,2618.233191,1632.4567935,2985.790952,72.84057609190981
target_validation,Batch3791_and_Batch3753,2,E17,treatment,FSK,2.5,uM,Capadenoson,0.1,uM,CPA,1.0,uM,2894.182485,1632.4567935,2985.790952,93.23090558051557
target_validation,Batch3791_and_Batch3753,2,E18,treatment,FSK,2.5,uM,Capadenoson,0.1,uM,CPA,1.0,uM,2841.399577,1632.4567935,2985.790952,89.33069308174122
