QSPRID,qrySmiles,hitSmiles,anonIdx,mw,id,qry_molecule_chembl_id,target_id,provider,QSPRID,predictions,nn_max,nn_min,nn_mean,nn_sum,n_chiral_centers,logP,lipinski_violations,nn_index,nn_smiles,tsne1,tsne2
VS_set_ADORA1_09835,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,C1=CN=CC(=C1)C2=NOC(=N2)C3=CSC(=N3)C4=CC=CO4,B24R4.7220,296.306,Z1169948421,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09835,7.2131376,0.15445719329214475,0.14540588760035683,0.15054745629119073,1.5054745629119073,0,3.515100000000002,0,1099,CN1C(=O)C2C(c3ncccc3N2C)N(C)C1=O,33.84328,19.817167
VS_set_ADORA1_09836,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,C1=COC(=C1)C2=NC(=CS2)C3=NC(=NO3)C4=CC=NC=C4,B24R4.7220,296.306,Z1197799282,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09836,7.0713167,0.16887709991158267,0.16339285714285715,0.16677985266265066,1.6677985266265065,0,3.515100000000002,0,1099,CN1C(=O)C2C(c3ncccc3N2C)N(C)C1=O,32.828663,19.935583
VS_set_ADORA1_09860,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,C1=CC=C(C=C1)C2=NC(=CC=N2)NCC3=CC=CO3,B21R3.3124,251.284,Z1082771490,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09860,7.1508875,0.15798922800718132,0.13846153846153847,0.15363512502551477,1.5363512502551477,0,3.348700000000001,0,1128,c1coc(CNc2nc3ccccc3n3nc(-c4ccco4)nc23)c1,-2.6919503,-9.3266535
VS_set_ADORA1_09861,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,C1=CC=C(C=C1)C2=NC(=NC=N2)SCC3=CC=CO3,B21R3.3124,269.323,PV-002126767065,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09861,7.033213,0.2546916890080429,0.24730215827338128,0.2526754148898151,2.526754148898151,0,3.4239000000000015,0,2630,CCC(=O)N1Cc2nc(-c3ccccc3)nn2-c2ccccc21,-2.127145,-9.590198
VS_set_ADORA1_09863,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,CC1=C(N=C(S1)C2=CC=CO2)C3=NC(=NO3)C4=CC=CC=C4,B25R4.2236,309.344,Z1169846687,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09863,7.1391177,0.15008880994671403,0.14323843416370108,0.14772187112021995,1.4772187112021995,0,4.428520000000003,0,1467,CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,35.63738,20.388418
VS_set_ADORA1_09873,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,FC1=CC=C(C=C1)C2=NOC(=N2)C3=CSC(=N3)C4=CC=CS4,B25R4.20634,329.375,Z1169885058,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09873,7.031218,0.1864555848724714,0.1742957746478873,0.18199891839788435,1.8199891839788434,0,4.727700000000001,0,3517,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccs4)n2)C3)n(C)c1=O,30.724136,24.611721
VS_set_ADORA1_09876,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,FC1=CC=CC(=C1)C2=NOC(=N2)C3=CSC(=N3)C4=CC=CS4,B25R4.21771,329.375,Z1170214790,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09876,7.441191,0.1796669588080631,0.1674087266251113,0.17440006665274768,1.7440006665274768,0,4.727700000000001,0,1099,CN1C(=O)C2C(c3ncccc3N2C)N(C)C1=O,31.055088,24.861721
VS_set_ADORA1_09877,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,NC1=CC=CC(=C1)C2=NOC(=N2)C3=CSC(=N3)C4=CC=CS4,B25R4.21771,326.399,Z1170137377,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09877,7.143231,0.1633187772925764,0.15691489361702127,0.16031622381365387,1.6031622381365387,0,4.170800000000002,0,1099,CN1C(=O)C2C(c3ncccc3N2C)N(C)C1=O,30.740332,25.856152
VS_set_ADORA1_09878,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,OC1=CC=CC(=C1)C2=NOC(=N2)C3=CSC(=N3)C4=CC=CS4,B25R4.21771,327.384,Z1170063315,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09878,7.338105,0.16901408450704225,0.16218637992831542,0.16554382708484877,1.6554382708484878,0,4.294200000000002,0,3451,Oc1cccc(-c2nc(N3CCCCC3)c3nc[nH]c3n2)c1,31.378696,25.446005
VS_set_ADORA1_09879,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,CC1=CC=CC=C1C2=NOC(=N2)C3=CSC(=N3)C4=CC=CS4,B25R4.38830,325.411,Z1197781464,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09879,7.1385927,0.14798598949211908,0.1387900355871886,0.1438289533953015,1.4382895339530148,0,4.897020000000002,0,1099,CN1C(=O)C2C(c3ncccc3N2C)N(C)C1=O,29.611822,25.314936
VS_set_ADORA1_09880,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,FC1=CC=CC=C1C2=NOC(=N2)C3=CSC(=N3)C4=CC=CS4,B25R4.38830,329.375,Z1682742263,CHEMBL4466609,ADORA1,enamine,VS_set_ADORA1_09880,7.394861,0.17383669885864794,0.1616871704745167,0.17059983789280084,1.7059983789280084,0,4.727700000000002,0,3517,Cn1c(=O)c2c(nc3n2CCN(Cc2csc(-c4cccs4)n2)C3)n(C)c1=O,30.09146,24.598156
VS_set_ADORA1_10127,OCC1OC(n2cnc3c(NCc4cccnc4)ncnc32)C(O)C1O,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C23)N4CCC5=CN=CC=C45,B31R5.2580123,370.363,Z2091580551,CHEMBL364671,ADORA1,enamine,VS_set_ADORA1_10127,7.367497,0.05545774647887324,0.05146406388642413,0.053148959362665636,0.5314895936266564,4,-0.47300000000000075,1,388,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-1.7183671,8.701938
VS_set_ADORA1_10231,N#Cc1sc(=S)n(CCc2ccccc2)c1N=Cc1ccc(Br)cc1,S=C(NCCC1=CC=CN=C1)NC2=CC=C(N=C2)C3=CC=CC=C3,B26R3.92129,334.44,PV-004521751507,CHEMBL2419150,ADORA1,enamine,VS_set_ADORA1_10231,7.057418,0.1310466138962181,0.11989342806394317,0.12744716983044502,1.2744716983044502,0,3.6727000000000016,0,3216,Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,-6.0176663,-2.866357
VS_set_ADORA1_10235,N#Cc1sc(=S)n(CCc2ccccc2)c1N=Cc1ccc(Br)cc1,N#CC1=C(N(N=N1)CC2=CC=CC=C2)NC(=O)C3=CC=C(C=N3)Br,B26R3.13466969,383.202,PV-002120079918,CHEMBL2419150,ADORA1,enamine,VS_set_ADORA1_10235,7.1259017,0.12445604873803308,0.1190893169877408,0.12245965192681259,1.2245965192681258,0,2.6078800000000006,0,2616,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(C2CCCC2)nn1Cc1ccccc1,1.4636996,4.8011956
VS_set_ADORA1_10336,C=CCOc1ccc(-c2c(C#N)c(N)nc(SCc3ccn[nH]3)c2C#N)cc1,COC1=CC=C(C=C1)C2=C(C(=O)NC(=N2)SCC3=CSC=N3)C#N,B26R3.17709019,356.425,Z226588024,CHEMBL4215017,ADORA1,enamine,VS_set_ADORA1_10336,7.182602,0.14884135472370766,0.13031674208144797,0.14396038921508164,1.4396038921508163,0,3.0659800000000006,0,2588,N#Cc1c(N)nc(SCc2cscn2)nc1-c1ccc2c(c1)OCO2,7.4938436,-3.6174471
VS_set_ADORA1_10386,Cc1ccc2c(O)cc(-c3ccccc3F)nc2n1,FC1=CC=CC=C1C2=CC=C3C=CNC3=N2,B18R3.3958,212.223,Z3484602070,CHEMBL95384,ADORA1,enamine,VS_set_ADORA1_10386,7.1047816,0.20604395604395603,0.17973231357552583,0.19829265796916148,1.982926579691615,0,3.3690000000000015,0,52,Cc1ccc2c(O)cc(-c3ccccc3F)nc2n1,-5.8655987,-14.3719015
VS_set_ADORA1_10819,C#CCn1c(=O)c2c(nc3n2CCCN3CC2CCCCC2)n(C)c1=O,CN1C(=O)C2=C(N=C(N2)N3CCCC3C4CCCCO4)N(C1=O)C,B27R4.78115455,333.386,Z2977689758,CHEMBL3093323,ADORA1,enamine,VS_set_ADORA1_10819,7.344561,0.08676599474145487,0.0797872340425532,0.08360437989912747,0.8360437989912748,2,0.4981999999999991,0,3903,Cn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(C)c1=O,-3.0839806,15.177582
VS_set_ADORA1_10903,Cn1c(-n2nccn2)nc2c(N)nc(CCCCO)nc21,ClC1=CC(=NC(=N1)C2CCCO2)NCC3=NC=CO3,B21R3.7266,280.711,Z4908094964,CHEMBL2398485;CHEMBL2398485,ADORA1,enamine,VS_set_ADORA1_10903,7.738929,0.13157894736842105,0.1280701754385965,0.13066689495811998,1.3066689495811998,1,2.581600000000001,0,2376,OC1C(CF)OC(n2cnc3c(NC4CCOCC4)ncnc32)C1O,-10.968844,12.746319
VS_set_ADORA1_10922,Cn1c(-n2nccn2)nc2c(N)nc(CCCCO)nc21,CC(NC1=CC(=NC(=N1)C2CCCO2)Cl)C3=NC=CO3,B22R3.10418,294.737,Z2861583060,CHEMBL2398485;CHEMBL2398485,ADORA1,enamine,VS_set_ADORA1_10922,7.1577215,0.10761154855643044,0.10451727192205491,0.10666289034913445,1.0666289034913445,2,3.1426000000000016,0,1099,CN1C(=O)C2C(c3ncccc3N2C)N(C)C1=O,-10.964762,12.726586
VS_set_ADORA1_11100,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=CC=CN=C4,B29R4.225717,359.406,PV-002756809002,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11100,7.277515,0.12099644128113879,0.049440298507462684,0.08579849997937188,0.8579849997937188,0,3.9144000000000023,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,29.398933,-1.5692309
VS_set_ADORA1_11102,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CN=C4,B29R4.225717,341.363,Z1567994586,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11102,7.1912017,0.14260407440212577,0.13008130081300814,0.13678252886980397,1.3678252886980395,0,4.655900000000003,0,2406,O=C(Nc1nc(-c2ccccc2)c(C(=O)c2cccnc2)s1)c1ccco1,-20.302502,-23.225725
VS_set_ADORA1_11104,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=CC=C2)C3=CC=CC=C3)C4=CN=CN=C4,B29R4.225717,358.418,Z1679670872,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11104,7.0558596,0.13357400722021662,0.11225444340505145,0.12339557096786025,1.2339557096786025,0,4.519400000000003,0,2407,O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,27.189814,0.80942184
VS_set_ADORA1_11105,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=CC=CN4,B28R4.192418,347.395,PV-002965425164,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11105,7.056199,0.11936339522546419,0.0809090909090909,0.09902916542623871,0.9902916542623872,0,3.847500000000002,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,30.445608,-2.6927626
VS_set_ADORA1_11106,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=CNC=C4,B28R4.192418,347.395,PV-003006699059,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11106,7.107132,0.11883802816901408,0.07664233576642336,0.09645103094772434,0.9645103094772434,0,3.847500000000001,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,30.044947,-1.8569032
VS_set_ADORA1_11107,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,C#CC1=CC=C(C=N1)C(=O)NC2=NC(=C(S2)C3=CC=NC=C3)C4=CC=CN=C4,B31R4.141744,383.428,PV-005835380241,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11107,7.097838,0.12182296231375986,0.07285974499089254,0.09789513938663892,0.9789513938663892,0,3.8957000000000024,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,29.342033,-2.4274647
VS_set_ADORA1_11108,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,C#CC1=CC(=CN=C1)C(=O)NC2=NC(=C(S2)C3=CC=NC=C3)C4=CC=CN=C4,B31R4.769024,383.428,PV-005310363018,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11108,7.1432962,0.1234676007005254,0.0746132848043676,0.09973864031146207,0.9973864031146207,0,3.8957000000000024,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,28.863478,-2.090331
VS_set_ADORA1_11109,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,N#CC1=CC=NC=C1C(=O)NC2=NC(=C(S2)C3=CC=CC=C3)C4=CC=CC=C4,B31R4.2806150,382.44,Z2142458702,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11109,7.2882643,0.11555555555555555,0.08941605839416059,0.1017535671559143,1.017535671559143,0,4.996080000000003,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,26.930784,-0.053415827
VS_set_ADORA1_11115,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,CC1=CC=C(C=N1)C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,B30R4.292839,355.39,Z1476770279,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11115,7.0091205,0.1310466138962181,0.12709620476610767,0.12937931960420207,1.2937931960420208,0,4.964320000000003,0,280,CNC(=O)C1OC(n2cnc3c(NC)ncnc32)C(O)C1O,-19.922829,-22.40188
VS_set_ADORA1_11116,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,CC1=CC=NC=C1C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,B30R4.3070932,355.39,Z1567993514,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11116,7.3214884,0.1303964757709251,0.12411347517730496,0.12821348679441352,1.2821348679441351,0,4.964320000000003,0,1100,CN1C(=O)C2Nc3cnccc3C2N(C)C1=O,-19.495731,-23.380436
VS_set_ADORA1_11117,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,CC1=CN=CC(=C1)C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,B30R4.5242259,355.39,Z1567994648,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11117,7.064011,0.13668430335097,0.12931798051372898,0.13339143490639682,1.3339143490639682,0,4.964320000000003,0,255,Cc1nc2nc(-c3ccccc3)[nH]c(NC(C)c3ccccc3)c-2c1C,-20.740396,-22.967382
VS_set_ADORA1_11123,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,CC1=CC=CC=C1C(=O)NC2=NC(=C(S2)C3=CC=NC=C3)C4=CC=CN=C4,B30R4.3070932,372.445,Z4995167527,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11123,7.1454906,0.11985688729874776,0.0740402193784278,0.09640046549140754,0.9640046549140754,0,4.8278200000000036,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,29.3681,-0.4693589
VS_set_ADORA1_11128,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=CN=CN4,B28R4.192418,348.384,PV-002921575059,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11128,7.2227015,0.12365591397849462,0.09148550724637682,0.10567343404209713,1.0567343404209713,0,3.2425000000000006,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,31.127958,-2.58896
VS_set_ADORA1_11129,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=CNN=C4,B28R4.192418,348.384,PV-002711624680,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11129,7.123619,0.12874779541446207,0.07706422018348624,0.10265975684538722,1.0265975684538722,0,3.2425000000000006,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,30.487246,-1.1865902
VS_set_ADORA1_11131,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=NNC=C4,B28R4.192418,348.384,PV-002850626348,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11131,7.1631308,0.11749116607773852,0.08975521305530372,0.10228276908479521,1.022827690847952,0,3.2425000000000006,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,30.99683,-1.802569
VS_set_ADORA1_11137,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3)C4=CN=CC=N4,B29R4.225717,342.352,Z1476769298,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11137,7.1653433,0.15520282186948853,0.14755555555555555,0.15281707786435975,1.5281707786435974,0,4.050900000000002,0,2402,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccn3)s2)cc1,-21.688845,-23.593456
VS_set_ADORA1_11138,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3)C4=CN=CN=C4,B29R4.225717,342.352,Z1679981463,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11138,7.139171,0.1762621789193977,0.1709706144256456,0.17409696448963247,1.7409696448963246,0,4.050900000000002,0,255,Cc1nc2nc(-c3ccccc3)[nH]c(NC(C)c3ccccc3)c-2c1C,-21.113613,-24.137054
VS_set_ADORA1_11140,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=CC=NC=C4,B29R4.225717,359.406,PV-002836660017,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11140,7.3989906,0.12764084507042253,0.08033240997229917,0.1027120196302375,1.027120196302375,0,3.9144000000000023,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,29.919094,-0.98923093
VS_set_ADORA1_11144,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,CN1C=CC=C(C1=O)C(=O)NC2=NC(=C(S2)C3=CC=CC=C3)C4=CC=CC=C4,B31R4.7329093,387.456,Z1130754666,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11144,7.077131,0.09455842997323818,0.08473080317740513,0.09084229145684121,0.9084229145684121,0,4.428100000000002,0,3816,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc4ccccc4c(=O)n3-c3ccccc3)s2)cc1,25.761976,0.21390525
VS_set_ADORA1_11149,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,CC=CC=CC(=O)NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3,B27R3.2004717,348.423,Z3345522116,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11149,7.1068854,0.1412180052956752,0.11379928315412187,0.12657814909122872,1.2657814909122873,0,4.337900000000003,0,3660,Cc1cc(I)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,32.491634,-1.1262132
VS_set_ADORA1_11159,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,C#CC1=CC=C(C=N1)C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,B31R4.141744,365.385,Z1567993850,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11159,7.3705845,0.13780918727915195,0.13162544169611307,0.13581280780559415,1.3581280780559415,0,4.637200000000003,0,2402,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccn3)s2)cc1,-20.119972,-22.223307
VS_set_ADORA1_11160,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,COC1=CC=C(C=N1)C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,B31R4.141744,371.39,Z1567993620,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11160,7.3391495,0.13028169014084506,0.11712511091393078,0.12722838504172534,1.2722838504172533,0,4.664500000000003,0,2402,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccn3)s2)cc1,-19.453852,-22.286098
VS_set_ADORA1_11162,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,N#CC1=CC=NC=C1C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,B31R4.2806150,366.373,Z2148314801,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11162,7.065394,0.14147627416520211,0.13580246913580246,0.13924382075278835,1.3924382075278836,0,4.527580000000003,0,255,Cc1nc2nc(-c3ccccc3)[nH]c(NC(C)c3ccccc3)c-2c1C,-19.844091,-23.652657
VS_set_ADORA1_11166,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(CCC1=CC=CN=C1)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,B31R4.1975503,369.417,Z1567993895,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11166,7.022152,0.12467076382791922,0.11831726555652936,0.12185962393525163,1.2185962393525163,0,4.974900000000003,0,395,OCC1OC(n2cnc3c(NCc4cccnc4)ncnc32)C(O)C1O,-18.101358,-23.852999
VS_set_ADORA1_11167,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,COC1=CC=C(N=N1)C(=O)NC2=NC(=C(S2)C3=CC=CC=C3)C4=CC=CC=C4,B31R4.141744,388.444,Z1239077504,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11167,7.1360645,0.11837455830388692,0.10980036297640654,0.11354477053133163,1.1354477053133163,0,4.528000000000003,0,3583,O=C(Nc1nc(-c2ccccc2)c(-c2ccccn2)s1)c1ccccc1,25.803078,0.62898713
VS_set_ADORA1_11170,Cc1cc(Br)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,O=C(NC1=NC(=C(S1)C2=CC=NC=C2)C3=CC=CN=C3)C4=CC=C(C(=C4)Cl)O,B31R4.445879,408.863,Z4926772481,CHEMBL5081520,ADORA1,enamine,VS_set_ADORA1_11170,7.290345,0.12368421052631579,0.07734303912647862,0.09847371266737677,0.9847371266737677,0,4.878400000000003,0,3657,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,28.780882,-1.1234473
VS_set_ADORA1_11176,Clc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,C1=CC2=CC=C(N=C2C=C1)C3=NC4=CC=CC=C4N3,B22R4.3170409,245.279,PV-006472430577,CHEMBL426297,ADORA1,enamine,VS_set_ADORA1_11176,7.0585237,0.24171888988361684,0.17671957671957672,0.22132193523002325,2.2132193523002326,0,3.778100000000002,0,492,c1ccc2nc(-c3nc4ccccc4[nH]3)cnc2c1,-14.548669,28.04248
VS_set_ADORA1_11201,Clc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,CC1=CC=C2N=C(NC2=C1)C3=CC=C4C=CC=CC4=N3,B23R4.12421786,259.306,Z666480484,CHEMBL426297,ADORA1,enamine,VS_set_ADORA1_11201,7.084841,0.18351063829787234,0.16270218839200762,0.1777193626699517,1.777193626699517,0,4.086520000000002,0,494,Cc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,-13.647169,27.94521
VS_set_ADORA1_11233,Clc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,C1=CC2=NC=C(N=C2C=C1)C3=CN4C=CC=CC4=N3,B22R4.3170409,246.267,PV-008175681569,CHEMBL426297,ADORA1,enamine,VS_set_ADORA1_11233,7.4965024,0.24684684684684685,0.23949169110459434,0.24433456958360894,2.4433456958360895,0,2.9445000000000006,0,495,Clc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,-16.70841,8.780848
VS_set_ADORA1_11234,Clc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,C1=CC=C2N=C(C=CC2=C1)C3=NC4=CC=NC=C4N3,B22R4.3170409,246.267,Z1527366172,CHEMBL426297,ADORA1,enamine,VS_set_ADORA1_11234,7.0423346,0.2037533512064343,0.19551569506726457,0.20151144067693155,2.0151144067693156,0,3.1731000000000007,0,1100,CN1C(=O)C2Nc3cnccc3C2N(C)C1=O,-14.952261,27.285769
VS_set_ADORA1_11250,Nc1nc(NCCc2ccc(O)cc2)nc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)s2)n1,O=[N+]([O-])C1=CC=C(C=C1)C2=NNC(=C2)C3=NC(=NO3)CCCC4=CC=CC=C4,B31R4.297692,375.381,Z2902654492,CHEMBL5204517,ADORA1,enamine,VS_set_ADORA1_11250,7.0577006,0.12010443864229765,0.11443661971830986,0.11815395293387962,1.1815395293387962,0,4.210200000000003,0,1339,Nc1nc(-c2ccco2)c2cnn(CCCc3ccccc3)c2n1,5.88267,11.949886
VS_set_ADORA1_11371,CC1C(=O)c2nc(CCCCN3N=C(Cl)CCC3=O)[nH]c2N(C)C1=O,CCN1CCN(C(C1=O)C)CC2=NC3=C(N2)N(C(=O)N(C3=O)C)C,B26R3.901556125,334.374,Z1745871015,CHEMBL330532,ADORA1,enamine,VS_set_ADORA1_11371,7.2031226,0.09982332155477032,0.09237668161434978,0.09634851326919319,0.9634851326919319,1,-0.9870999999999979,1,3495,CCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CC)c1=O,-1.1431757,14.143851
