QSPRID,qrySmiles,hitSmiles,anonIdx,mw,id,qry_molecule_chembl_id,target_id,provider,QSPRID,predictions,nn_max,nn_min,nn_mean,nn_sum,n_chiral_centers,logP,lipinski_violations,nn_index,nn_smiles,tsne1,tsne2
VS_set_NR3C2_08560,CC1=CC(C2Oc3c(F)cc(F)cc3-c3ccc4c(c32)C(C)=CC(C)(C)N4)CCC1,NC1=NC(=O)NC2=CC=C(C=C12)C3=CC(=CC=C3OCC4CCCCO4)F,B30R4.142670699,369.39,Z5409897164,CHEMBL453579,NR3C2,enamine,VS_set_NR3C2_08560,7.4699335,0.11739502999143102,0.11438474870017332,0.11653662044484692,1.1653662044484692,1,3.2593000000000014,0,48,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC1CCCCC31,-0.41695812,328.7143
VS_set_NR3C2_08561,CC1=CC(C2Oc3c(F)cc(F)cc3-c3ccc4c(c32)C(C)=CC(C)(C)N4)CCC1,O=C1NC(=O)C2=CC(=CC=C2N1)C3=CC(=CC=C3OCC4CCCCO4)F,B30R4.142670699,370.375,Z3776880926,CHEMBL453579,NR3C2,enamine,VS_set_NR3C2_08561,7.088708,0.11886304909560723,0.11411149825783973,0.11726899477237504,1.1726899477237505,1,2.9704000000000015,0,108,O=c1[nH]c(N2CCC(c3ccccc3)CC2)c(Cc2ccccc2Cl)c(=O)[nH]1,-12.62069,339.9302
VS_set_NR3C2_08565,CC1=CC(C2Oc3c(F)cc(F)cc3-c3ccc4c(c32)C(C)=CC(C)(C)N4)CCC1,O=C1C=C(N=C2N1C=C(C=C2)C3=CC(=CC=C3OCC4CCCCO4)F)O,B30R4.142670699,370.375,PV-006585036301,CHEMBL453579,NR3C2,enamine,VS_set_NR3C2_08565,7.162796,0.11044003451251079,0.10362694300518134,0.10831530685814765,1.0831530685814765,1,3.154100000000002,0,91,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCC(=O)c2ccccc21)C(F)(F)F,-24.300806,309.96338
VS_set_NR3C2_08605,CS(=O)(=O)Nc1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1,CC1=CC(=CC=C1NS(=O)(=O)C)NC(CC2=CC=CC=C2)C3=CC=CC=C3,B29R3.34299484,380.505,Z1187967506,CHEMBL5207249,NR3C2,enamine,VS_set_NR3C2_08605,7.167102,0.10984182776801406,0.10623353819139596,0.10865224036985846,1.0865224036985845,1,4.762420000000003,0,874,CCC(c1ccc(C(F)(F)F)cc1)(C(C)O)n1ncc2c(NS(C)(=O)=O)cc(F)cc21,-210.82462,15.675521
VS_set_NR3C2_08627,CS(=O)(=O)Nc1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1,CC1=CC(=CC=C1NS(=O)(=O)C)NC(C(=O)NC2=CC=C(C=C2)F)C3=CC=CC=C3,B32R3.11461374,427.494,Z320039022,CHEMBL5207249,NR3C2,enamine,VS_set_NR3C2_08627,7.2317986,0.1145104895104895,0.10651408450704225,0.11158088016794813,1.1158088016794814,1,4.297520000000002,0,358,CC(c1ccccc1)N1C(=O)OC(Cc2ccccc2)(C(=O)Nc2ccc(F)cc2)C1=O,-219.69516,11.1902895
VS_set_NR3C2_08650,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CS(=O)(=O)NC1=CC=CC(=C1)NC2CCCN(C2=O)C3=CC=C(C=C3)F,B28R3.25388957,377.435,Z2991614942,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08650,7.1734185,0.10723626852659111,0.09536541889483066,0.10204275504785895,1.0204275504785896,1,2.8047000000000013,0,700,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,-172.728,-44.18816
VS_set_NR3C2_08652,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CS(=O)(=O)C1=CC=CC(=C1)SC2CCCN(C2=O)C3=CC=C(C=C3)F,B27R3.2784553,379.472,PV-002151998409,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08652,7.0041084,0.11821366024518389,0.11267605633802817,0.11617595285694637,1.1617595285694637,1,3.5169000000000024,0,719,CC(c1ccc(F)cc1)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-145.62408,-44.525726
VS_set_NR3C2_08656,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CC1=CC=C(C=C1NS(=O)(=O)C)NC2CCCN(C2=O)C3=CC=C(C=C3)F,B29R3.35880668,391.461,Z2991620139,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08656,7.2864237,0.1,0.08867427568042142,0.0962285683628549,0.962285683628549,1,3.113120000000002,0,831,CC(c1ccc(F)cc1F)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-160.45183,-45.887505
VS_set_NR3C2_08658,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CC1=CC(=CC=C1N2CCCC(C2=O)NC3=CC=CC(=C3)NS(=O)(=O)C)F,B29R3.470257205,391.461,Z1223172734,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08658,7.5133853,0.10320901994796183,0.0943231441048035,0.10006818162303728,1.0006818162303728,1,3.113120000000001,0,831,CC(c1ccc(F)cc1F)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-170.70557,-33.035137
VS_set_NR3C2_08683,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CS(=O)(=O)NC1=CC=CC(=C1)NC2CC(=O)N(C2=O)C3=CC=C(C=C3)F,B28R3.514227620,377.392,Z320095076,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08683,7.0011673,0.11986001749781278,0.10554561717352415,0.11424406210437424,1.1424406210437423,1,1.9411999999999998,0,697,CS(=O)(=O)Nc1ccc2c(c1)OC(c1ccccc1)C(=O)N2c1ccc(F)cc1,-177.87785,-66.61816
VS_set_NR3C2_08686,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CS(=O)(=O)NC1=CC=CC2=C1CCN(C2)C(=O)NC3=CC=C(C=C3)F,B27R3.280454503,363.408,Z763181716,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08686,7.356203,0.09298245614035087,0.0841452612931798,0.08945688038721347,0.8945688038721348,0,2.7874000000000008,0,719,CC(c1ccc(F)cc1)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-161.44199,12.448485
VS_set_NR3C2_08712,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CC1=CC=C(C=C1NS(=O)(=O)C)NC2CC(=O)N(C2=O)C3=CC=C(C=C3)F,B29R3.5243966829,391.418,Z850829096,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08712,7.5377355,0.1111111111111111,0.10061782877316858,0.10719531060388984,1.0719531060388985,1,2.24962,0,719,CC(c1ccc(F)cc1)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-166.0379,-61.724056
VS_set_NR3C2_08713,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCC1)C(=O)N2c1ccc(F)cc1,CS(=O)(=O)NC1=CC=CC(=C1)NC2CC(=O)N(C2=O)C3=CC=C(C(=C3)Cl)F,B29R3.5248807137,411.837,Z320095110,CHEMBL5187656,NR3C2,enamine,VS_set_NR3C2_08713,7.189062,0.11921708185053381,0.10867659947414549,0.11539039957516942,1.1539039957516941,1,2.5946000000000007,0,831,CC(c1ccc(F)cc1F)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-186.52284,-59.538265
VS_set_NR3C2_08764,Cc1nccn1-c1ccc(CNS(=O)(=O)c2cc(F)ccc2F)cc1F,CC1=NC=CN1C2=CC=C(C=C2F)CNS(=O)(=O)C3=CC(=CC(=C3)F)F,B28R3.1900166112,381.374,Z830167170,CHEMBL3086026,NR3C2,enamine,VS_set_NR3C2_08764,7.052036,0.13187772925764193,0.04396632366697849,0.09900004696197418,0.9900004696197418,0,3.0765200000000013,0,403,Cc1nccn1-c1ccc(CNS(=O)(=O)c2cc(F)ccc2F)cc1F,84.33445,-194.09254
VS_set_NR3C2_08801,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC=CC(=C1)C2=CC=C3CC(=O)NC3=C2C,B20R3.91215,237.297,PV-002903990308,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08801,7.0290885,0.14537444933920704,0.10851262862488306,0.1397000103989015,1.397000103989015,0,3.465040000000002,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,201.83543,-155.75745
VS_set_NR3C2_08845,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC(=CC(=C1)C2=C(C3=C(C=C2)OC(=O)N3)C)C,B21R3.138147,253.296,PV-002739647616,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08845,7.0511904,0.16622222222222222,0.16177777777777777,0.1646990771643065,1.6469907716430652,0,3.7133600000000033,0,4,CC1=CC(C)(C)Nc2ccc3c(c21)C(c1ccccc1)Oc1ccccc1-3,-154.31042,362.0663
VS_set_NR3C2_08848,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC(=CC(=C1)C2=CC=C3CC(=O)NC3=C2C)C,B21R3.138147,251.324,PV-002810798318,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08848,7.110152,0.1433659839715049,0.12720519962859797,0.14029062117540325,1.4029062117540325,0,3.773460000000002,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,203.82152,-167.21516
VS_set_NR3C2_08853,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC=CC(=C1C)C2=CC=C3CC(=O)NC3=C2C,B21R3.150000,251.324,Z4926123873,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08853,7.139493,0.13817537643932684,0.13458110516934046,0.13664742163298682,1.3664742163298682,0,3.773460000000002,0,34,Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)CC(C)(C)N2,216.17982,-165.79817
VS_set_NR3C2_08855,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC=CC(=C1F)C2=C(C3=C(C=C2)OC(=O)N3)C,B21R3.150000,257.26,PV-006253341206,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08855,7.039503,0.1472663139329806,0.14563106796116504,0.14634773744691315,1.4634773744691314,0,3.5440400000000025,0,265,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2(C)C,-166.64655,366.06317
VS_set_NR3C2_08857,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC=C(C(=C1)C2=C(C3=C(C=C2)OC(=O)N3)C)C,B21R3.163257,253.296,PV-002851443377,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08857,7.0888515,0.1615180935569285,0.15677590788308238,0.1594217972231619,1.5942179722316192,0,3.7133600000000033,0,14,CC1=CC(C)(C)Nc2ccc3c(c21)C(c1ccc(C)cc1)Oc1ccccc1-3,-155.94435,374.58163
VS_set_NR3C2_08865,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC(=CC=C1N)C2=C(C3=C(C=C2)OC(=O)N3)C,B21R3.641141,254.284,PV-004475575636,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08865,7.0554347,0.148636763412489,0.14474845542806708,0.14723124457008266,1.4723124457008265,0,2.987140000000001,0,858,Cc1cc(C2=C(c3ccc(F)cc3)C(=O)NC2C)cc2c1OCC(=O)N2,-142.95891,369.65765
VS_set_NR3C2_08866,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,CC1=CC(=CC=C1N)C2=CC=C3CC(=O)NC3=C2C,B21R3.641141,252.312,PV-004332811041,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08866,7.2255573,0.13866666666666666,0.13027522935779817,0.13527595233890394,1.3527595233890395,0,3.0472400000000013,0,627,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,213.69818,-152.37308
VS_set_NR3C2_08873,Cc1cccc(-c2ccc3c(c2C)NC(=O)CO3)c1,COC1=CC=CC(=C1)C2=C(C3=C(C=C2)OC(=O)N3)C,B21R3.67384,255.269,PV-002974316586,CHEMBL4067551,NR3C2,enamine,VS_set_NR3C2_08873,7.3039527,0.15013169446883232,0.14474845542806708,0.14854425048821673,1.4854425048821673,0,3.105120000000001,0,104,COc1cccc(C2CCN(c3[nH]c(=O)[nH]c(=O)c3Cc3ccccc3)CC2)c1,-145.18756,353.21997
VS_set_NR3C2_08908,Cc1noc(C)c1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,CC1=NOC(=C1C2=CC=C3OCC(=O)CC3=C2)C,B20R3.12093930,243.258,PV-008544313349,CHEMBL3582109,NR3C2,enamine,VS_set_NR3C2_08908,7.04475,0.13664596273291926,0.11363636363636363,0.13293324188496963,1.3293324188496962,0,2.46244,0,537,Cc1noc(C)c1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,125.014404,-141.54779
VS_set_NR3C2_08930,Cc1noc(C)c1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,CC1=NOC(=C1C2=CC=C3C(=C2)CC(=O)N3C)C,B20R3.12199632,242.274,Z2466249409,CHEMBL3582109,NR3C2,enamine,VS_set_NR3C2_08930,7.163573,0.1256637168141593,0.10135746606334842,0.12236082531025479,1.2236082531025478,0,2.4773400000000008,0,537,Cc1noc(C)c1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,116.07135,-129.19492
VS_set_NR3C2_09067,CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21C,O=C1COC2=C(C1)C=CC=C2/C=C/C3CCCC3,B20R3.5934,242.314,PV-008829295588,CHEMBL166444,NR3C2,enamine,VS_set_NR3C2_09067,7.1266136,0.1273209549071618,0.12223206377325066,0.12588379831317625,1.2588379831317624,0,3.394000000000002,0,772,CC1CCc2ccccc2N1S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,4.4229875,-103.08517
VS_set_NR3C2_09184,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4,CC1=CC=C(C=C1C(=O)NC(CNC(=O)C2=CN=CC=C2N)C3CC3)F,B28R3.715315806,356.395,PV-002792809611,CHEMBL3233280,NR3C2,enamine,VS_set_NR3C2_09184,7.3567095,0.10986159169550173,0.1032986111111111,0.1078802554868018,1.078802554868018,1,2.0497199999999993,0,487,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cnccc2[nH]1)C1CC1,-67.80468,177.49284
VS_set_NR3C2_09222,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4,CC1=CC=C(C=C1C(=O)NC(CNC(=O)C2=CN=CC=C2N)C3CC3)Cl,B28R3.715315806,372.849,PV-005121389139,CHEMBL3233280,NR3C2,enamine,VS_set_NR3C2_09222,7.222999,0.1134020618556701,0.10571923743500866,0.11096312365523357,1.1096312365523358,1,2.56402,0,415,CCC(Cn1cc(C)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,-64.54496,165.05669
VS_set_NR3C2_09228,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4,CC(CNC(=O)C1=CN=CC=C1N)(NC(=O)C2=CC(=CC=C2)F)C3CC3,B28R3.704051232,356.395,PV-002981020412,CHEMBL3233280,NR3C2,enamine,VS_set_NR3C2_09228,7.0108814,0.11810344827586207,0.10869565217391304,0.11420738568087804,1.1420738568087805,1,2.1314,0,831,CC(c1ccc(F)cc1F)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1,-72.95179,194.50526
VS_set_NR3C2_09229,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4,CC1=CC=C(C(=C1)C(=O)NC(CNC(=O)C2=CN=CC=C2N)C3CC3)C,B28R3.715315806,352.431,PV-003891664213,CHEMBL3233280,NR3C2,enamine,VS_set_NR3C2_09229,7.15049,0.1170858629661752,0.11005199306759099,0.1151529802024606,1.151529802024606,1,2.2190399999999997,0,415,CCC(Cn1cc(C)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,-55.678795,175.31026
VS_set_NR3C2_09235,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4,NC1=CC=NC=C1C(=O)NCC(NC(=O)C2=CC(=CC=C2F)F)C3CC3,B28R3.715315806,360.359,PV-004030865182,CHEMBL3233280,NR3C2,enamine,VS_set_NR3C2_09235,7.201427,0.11535125758889853,0.11101474414570685,0.11337072326893516,1.1337072326893516,1,1.8803999999999994,0,250,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2o1)C(F)(F)F,-78.961044,173.35327
VS_set_NR3C2_09236,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4,CC1=CC=CC=C1C(=O)NC(C)(CNC(=O)C2=CN=CC=C2N)C3CC3,B28R3.1913278683,352.431,PV-003040699106,CHEMBL3233280,NR3C2,enamine,VS_set_NR3C2_09236,7.081457,0.11795316565481354,0.1103388357949609,0.11646795325480155,1.1646795325480155,1,2.30072,0,487,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cnccc2[nH]1)C1CC1,-60.559162,192.34344
VS_set_NR3C2_09247,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnccc3[nH]2)C4CC4,CC1=CC=NC=C1C(=O)N(CC2=CC3=CC=CC=C3N2)C4CC4,B26R4.9255927,305.374,Z3715871361,CHEMBL3233280,NR3C2,enamine,VS_set_NR3C2_09247,7.0901318,0.11525129982668977,0.10507880910683012,0.11302728133327584,1.1302728133327584,0,3.676120000000002,0,487,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cnccc2[nH]1)C1CC1,-36.45197,163.07239
VS_set_NR3C2_09273,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2CCC3=CC=CC=C3,B30R3.118475367,394.489,Z318400128,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09273,7.3913245,0.13672217353198948,0.13162544169611307,0.13416300065716572,1.341630006571657,0,4.095600000000003,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-288.1803,47.152924
VS_set_NR3C2_09282,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CC1=CC=C(C=C1NS(=O)(=O)C)NC(=O)C2=CC=CC=C2CCC3=CC=CC=C3,B31R3.152743142,408.515,Z851204508,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09282,7.261787,0.11842105263157894,0.11295971978984239,0.11666894459579225,1.1666894459579225,0,4.404020000000003,0,874,CCC(c1ccc(C(F)(F)F)cc1)(C(C)O)n1ncc2c(NS(C)(=O)=O)cc(F)cc21,-269.08746,44.24796
VS_set_NR3C2_09283,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC(=CC=C1F)NC(=O)C2=CC=CC=C2CCC3=CC=CC=C3,B31R3.152743142,412.479,Z288883982,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09283,7.029848,0.13385146804835923,0.12937062937062938,0.13229019072292064,1.3229019072292063,0,4.234700000000003,0,874,CCC(c1ccc(C(F)(F)F)cc1)(C(C)O)n1ncc2c(NS(C)(=O)=O)cc(F)cc21,-276.10294,55.16885
VS_set_NR3C2_09286,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2CC3=CC=CC=C3,B29R3.91534206,380.462,Z318400112,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09286,7.3285995,0.15140845070422534,0.14348981399468555,0.148459308516827,1.48459308516827,0,3.901200000000003,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-299.02277,67.90694
VS_set_NR3C2_09294,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2COC3=CC=CC=C3,B30R3.118475367,396.461,Z318398626,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09294,7.7107215,0.13747810858143608,0.13139329805996472,0.13498493773712,1.3498493773712001,0,3.889400000000003,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-315.4083,34.314644
VS_set_NR3C2_09296,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2OCC3=CC=CC=C3,B30R3.118475367,396.461,Z318399824,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09296,7.1062627,0.13850174216027875,0.12818261633011413,0.13483388546610214,1.3483388546610215,0,3.889400000000003,0,452,CCC(=C1c2ccccc2OCc2cccc(OC)c21)c1cccc(NS(C)(=O)=O)c1,-338.57712,50.040752
VS_set_NR3C2_09297,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,NS(=O)(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2CCC3=CC=CC=C3,B30R3.118475367,395.477,Z299574046,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09297,7.0699315,0.15364354697102722,0.1456140350877193,0.15073704038983665,1.5073704038983666,0,3.339500000000002,0,360,CC(c1ccccc1)N1C(=O)OC(Cc2ccccc2)(C(=O)Nc2cccc(Cl)c2)C1=O,-282.99188,35.615036
VS_set_NR3C2_09301,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)CN2CCC3=CC=CC=C3[C@@H]2C4=CC=CC=C4,B31R4.231101245,392.516,Z2227132450,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09301,7.330931,0.11468288444830582,0.10729991204925242,0.11227338219938184,1.1227338219938183,1,4.2058000000000035,0,107,O=c1[nH]c(N2CCC(c3ccccc3)CC2)c(Cc2cccc(Cl)c2)c(=O)[nH]1,-227.7606,-68.45028
VS_set_NR3C2_09302,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)CN2CCC3=CC=CC=C3[C@H]2C4=CC=CC=C4,B31R4.231101245,392.516,Z2227133146,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09302,7.330931,0.11468288444830582,0.10729991204925242,0.11227338219938184,1.1227338219938183,1,4.2058000000000035,0,107,O=c1[nH]c(N2CCC(c3ccccc3)CC2)c(Cc2cccc(Cl)c2)c(=O)[nH]1,-234.20761,-75.0636
VS_set_NR3C2_09303,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)CNCC2=CC=CC=C2COCC3=CC=CC=C3,B31R3.337394661,410.531,Z1070990910,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09303,7.1700625,0.1555944055944056,0.1472663139329806,0.1525994877436159,1.525994877436159,0,4.064700000000003,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-326.79684,-30.423199
VS_set_NR3C2_09309,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CC(NC(=O)C1=CC=CC=C1CCC2=CC=CC=C2)C3=CC=CC(=C3)NS(=O)(=O)C,B32R3.376167903,422.542,Z750521032,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09309,7.1646233,0.1137357830271216,0.1097666378565255,0.11190766766976654,1.1190766766976654,1,4.334300000000003,0,532,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O,-283.2331,9.769671
VS_set_NR3C2_09321,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)C(=O)NC2C3=CC=CC=C3C4=CC=CC=C24,B30R4.589239508,378.446,Z190457888,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09321,7.151194,0.12411971830985916,0.1140819964349376,0.1195357437920691,1.195357437920691,0,3.557900000000002,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-269.78656,-65.46354
VS_set_NR3C2_09326,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)CNCC2=CC=CC=C2COC3=CC=CC=C3,B30R3.1639161254,396.504,Z1070966580,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09326,7.38589,0.1453287197231834,0.13351016799292661,0.14089240575551984,1.4089240575551985,0,3.9269000000000025,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-315.19406,-20.009708
VS_set_NR3C2_09331,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,COC1=CC=CC=C1C(NC(=O)C2=CC=CC(=C2)NS(=O)(=O)C)C3=CC=CC=C3,B31R3.178589470,410.488,Z1155541153,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09331,7.3431406,0.127208480565371,0.11501316944688324,0.1230408070530166,1.2304080705301659,1,3.586100000000002,0,452,CCC(=C1c2ccccc2OCc2cccc(OC)c21)c1cccc(NS(C)(=O)=O)c1,-264.6445,-30.643475
VS_set_NR3C2_09339,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)CNC(=O)C2=CC=CC=C2COC3=CC=CC=C3,B31R3.1300223884,410.488,Z236036478,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09339,7.0742235,0.13680494263018536,0.13111888111888112,0.13451574811630096,1.3451574811630096,0,3.5671000000000026,0,874,CCC(c1ccc(C(F)(F)F)cc1)(C(C)O)n1ncc2c(NS(C)(=O)=O)cc(F)cc21,-318.3188,-2.571764
VS_set_NR3C2_09343,CS(=O)(=O)Nc1cccc(C=C2c3ccccc3CCc3ccccc32)c1,CS(=O)(=O)NC1=CC=CC(=C1)C(=O)NC2C3=CC=CC=C3OC4=CC=CC=C24,B31R4.731078233,394.445,Z1020983950,CHEMBL3120320,NR3C2,enamine,VS_set_NR3C2_09343,7.062241,0.12599822537710736,0.11120996441281139,0.1189685284667251,1.189685284667251,0,3.683200000000002,0,451,CCC(=C1c2ccccc2COc2ccccc21)c1cccc(NS(C)(=O)=O)c1,-266.66922,-50.590294
