"batch.code","well.name","plate.layout.info.Type","plate.layout.info.Stimulant","plate.layout.info.Stimulant dose","plate.layout.info.Stimulant unit","plate.layout.info.Stimulation solvent","plate.layout.info.Treatment","plate.layout.info.Treatment concentration","plate.layout.info.Treatment unit","plate.layout.info.Treatment solvent","plate.layout.info.Treatment 2","plate.layout.info.Treatment 2 concentration","plate.layout.info.Treatment 2 unit","plate.layout.info.Treatment 2 solvent","ID","obj.Mean(area).um2.meas","obj.Mean(area).meas.npi_plate","Fraction_dead_cells","increase_death_cells_pct","obj.count_corrected.meas"
"4042","F14","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3122.058,100.20016352172614,0.199,-1.9062499999999956,821
"4042","G03","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3062.269,96.20300495046233,0.186,-3.2062499999999967,817
"4042","G04","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3220.047,106.75020036186346,0.169,-4.906249999999996,789
"4042","G05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4042_2",3013.138,92.91881873550545,0.189,-2.9062499999999964,815
"4042","G06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4042_2",2868.875,83.27500372808969,0.191,-2.7062499999999963,838
"4042","G07","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3134.213,101.01257119182068,0.19,-2.8062499999999964,799
"4042","G08","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3256.932,109.21563197180315,0.175,-4.306249999999998,798
"4042","G09","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2758.293,75.88294018821894,0.191,-2.7062499999999963,826
"4042","G10","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2907.744,85.87372097140428,0.187,-3.1062499999999966,840
"4042","G11","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3077.834,97.24390227777097,0.196,-2.206249999999996,837
"4042","G12","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3172.233,103.55416602083174,0.183,-3.506249999999997,823
"4042","G13","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1396.374,-15.15890477173438,0.47,25.193750000000005,457
"4042","G14","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1451.923,-11.445242627013986,0.47,25.193750000000005,432
"4042","H03","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2997.513,91.87439533323978,0.182,-3.606249999999997,830
"4042","H04","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3146.707,101.84754574164006,0.176,-4.206249999999997,827
"4042","H05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4042_2",2821.813,80.1290396514475,0.193,-2.506249999999996,872
"4042","H06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",0.001,"uM","0.1pctDMSO","4042_2",2880.362,84.04298285372593,0.181,-3.706249999999997,855
"4042","H07","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3117.868,99.91948795514833,0.175,-4.306249999999998,798
"4042","H08","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3208.622,105.9864525261756,0.176,-4.206249999999997,851
"4042","H09","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2782.689,77.51339724833926,0.198,-2.0062499999999956,851
"4042","H10","treatment","FSK",2.5,"uM","0.1pctDMSO","DPCPX",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",3020.993,93.44349868910817,0.196,-2.206249999999996,799
"4042","H11","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3081.764,97.50624225457234,0.202,-1.6062499999999953,835
"4042","H12","stim_only","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3057.006,95.85110266975295,0.178,-4.006249999999997,872
"4042","H13","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1311.797,-20.812613357800366,0.477,25.893750000000004,514
"4042","H14","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1399.907,-14.922657749614865,0.464,24.593750000000007,492
"4042","I03","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1654.071,2.067381823230525,0.213,-0.506249999999997,941
"4042","I04","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1648.835,1.717595187495365,0.192,-2.606249999999996,953
"4042","I05","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2588.553,64.53603097656851,0.192,-2.606249999999996,837
"4042","I06","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2652.173,68.78918258971106,0.2,-1.8062499999999955,884
"4042","I07","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2703.94,72.24967255251832,0.186,-3.2062499999999967,849
"4042","I08","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2722.641,73.4993135172818,0.186,-3.2062499999999967,823
"4042","I09","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1941.769,21.300005068732748,0.185,-3.306249999999997,942
"4042","I10","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1846.5,14.931208481385646,0.19,-2.8062499999999964,902
"4042","I11","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",1966.332,22.94174556871549,0.18,-3.8062499999999972,969
"4042","I12","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",1926.649,20.288726771062972,0.193,-2.506249999999996,934
"4042","I13","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1663.969,2.7295787001565466,0.24,2.1937500000000028,894
"4042","I14","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1587.422,-2.387461277452877,0.221,0.29375000000000373,931
"4042","J03","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1644.505,1.4284570410207444,0.218,-0.006249999999996536,926
"4042","J04","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1665.672,2.843118313772192,0.194,-2.406249999999996,972
"4042","J05","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2744.335,74.94994075459475,0.199,-1.9062499999999956,834
"4042","J06","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2524.18,60.23280909903643,0.184,-3.406249999999997,887
"4042","J07","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2666.555,69.75039062299133,0.201,-1.7062499999999954,879
"4042","J08","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2897.17,85.16639033502852,0.181,-3.706249999999997,821
"4042","J09","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1873.705,16.749957944210152,0.197,-2.1062499999999957,890
"4042","J10","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1829.752,13.811327075040019,0.188,-3.0062499999999965,900
"4042","J11","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",1946.143,21.59196407517299,0.201,-1.7062499999999954,875
"4042","J12","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",1994.361,24.815501800869335,0.202,-1.6062499999999953,948
"4042","J13","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1563.041,-4.017213122581772,0.221,0.29375000000000373,989
"4042","J14","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1654.194,2.0758444031273435,0.207,-1.1062499999999975,977
"4042","K03","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2187.342,37.71599963857733,0.196,-2.206249999999996,824
"4042","K04","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2263.366,42.79777886661667,0.199,-1.9062499999999956,838
"4042","K05","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2656.11,69.05222778150384,0.189,-2.9062499999999964,861
"4042","K06","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2688.892,71.24333075978836,0.194,-2.406249999999996,882
"4042","K07","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",3099.764,98.7093390299033,0.188,-3.0062499999999965,838
"4042","K08","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2829.683,80.65513003503301,0.19,-2.8062499999999964,829
"4042","K09","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2369.984,49.925386784711826,0.217,-0.10624999999999662,883
"4042","K10","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2385.458,50.95923196210646,0.206,-1.2062499999999976,902
"4042","K11","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2372.373,50.08476537276857,0.204,-1.4062499999999978,882
"4042","K12","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2390.572,51.30126123293618,0.206,-1.2062499999999976,885
"4042","K13","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2316.206,46.330200758546894,0.194,-2.406249999999996,842
"4042","K14","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2496.013,58.349885071994365,0.207,-1.1062499999999975,870
"4042","L03","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2221.378,39.991023200838626,0.192,-2.606249999999996,892
"4042","L04","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2421.58,53.37388809266527,0.196,-2.206249999999996,820
"4042","L05","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2587.346,64.45563646754874,0.195,-2.306249999999996,878
"4042","L06","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2789.324,77.95697747793082,0.188,-3.0062499999999965,844
"4042","L07","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",3051.559,95.4872117341898,0.184,-3.406249999999997,815
"4042","L08","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",3052.444,95.54644979346753,0.245,2.693750000000003,863
"4042","L09","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2447.365,55.098138746641965,0.205,-1.3062499999999977,817
"4042","L10","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2461.677,56.05441027498242,0.2,-1.8062499999999955,852
"4042","L11","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2321.644,46.69338647911866,0.206,-1.2062499999999976,905
"4042","L12","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2404.822,52.254006686319634,0.219,0.09375000000000355,853
"4042","L13","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2361.086,49.33018533196895,0.202,-1.6062499999999953,865
"4042","L14","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2598.925,65.22925731311618,0.208,-1.0062499999999974,816
"4042","M03","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1313.014,-20.731513633789184,0.445,22.693750000000005,530
"4042","M04","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1277.035,-23.136296754468365,0.497,27.893750000000004,456
"4042","M05","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2901.668,85.46751713635699,0.196,-2.206249999999996,841
"4042","M06","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2981.861,90.82785628599994,0.185,-3.306249999999997,852
"4042","M07","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2862.961,82.8793781179134,0.204,-1.4062499999999978,822
"4042","M08","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2911.7,86.13747137818842,0.179,-3.9062499999999973,835
"4042","M09","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3309.266,112.7142035441461,0.225,0.6937500000000041,816
"4042","M10","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3013.51,92.9435012602045,0.197,-2.1062499999999957,891
"4042","M11","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",3004.638,92.35041545243581,0.198,-2.0062499999999956,832
"4042","M12","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2895.218,85.03592556161924,0.183,-3.506249999999997,877
"4042","M13","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1363.942,-17.32673565530266,0.442,22.393750000000004,462
"4042","M14","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1393.907,-15.323925079722342,0.478,25.993750000000006,425
"4042","N03","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1298.917,-21.673680862301616,0.46,24.193750000000005,465
"4042","N04","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1293.457,-22.0389822278476,0.464,24.593750000000007,507
"4042","N05","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2983.741,90.95338455446941,0.188,-3.0062499999999965,870
"4042","N06","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2951.46,88.79542668078075,0.182,-3.606249999999997,866
"4042","N07","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2865.318,83.03734627598737,0.185,-3.306249999999997,849
"4042","N08","treatment","FSK",2.5,"uM","0.1pctDMSO","Capadenoson",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2793.507,78.23694782951722,0.195,-2.306249999999996,853
"4042","N09","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",3078.481,97.28692039224644,0.196,-2.206249999999996,878
"4042","N10","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",2916.972,86.49007887388919,0.173,-4.506249999999998,891
"4042","N11","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2832.52,80.84483286772003,0.194,-2.406249999999996,846
"4042","N12","treatment","FSK",2.5,"uM","0.1pctDMSO","MIPS521",0.001,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4042_2",2758.519,75.89774970303837,0.177,-4.1062499999999975,828
"4042","N13","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1382.791,-16.067221680659543,0.467,24.893750000000008,491
"4042","N14","tox_ctrl","FSK",2.5,"uM","0.1pctDMSO","staurosporin",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4042_2",1290.979,-22.20470775082696,0.476,25.793750000000003,480
"4064","C03","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2353.19,36.03265378088991,0.453,-5.858333333333316,661
"4064","C04","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2205.99,27.166557394496095,0.463,-4.858333333333315,661
"4064","C05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3061.405,78.68700254191823,0.438,-7.3583333333333165,586
"4064","C06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3009.983,75.59015907142349,0.406,-10.558333333333314,559
"4064","C07","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3072.234,79.33953808648081,0.378,-13.358333333333317,498
"4064","C08","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2980.319,73.8034697322706,0.393,-11.858333333333315,488
"4064","C09","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3149.726,84.00640622164366,0.381,-13.058333333333316,558
"4064","C10","treatment","FSK",2.5,"uM","0.1pctDMSO","824745",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3156.861,84.43655866922778,0.394,-11.758333333333315,544
"4064","C11","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3451.795,102.19988507559239,0.375,-13.658333333333317,516
"4064","C12","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3711.832,117.86137352537173,0.389,-12.258333333333315,508
"4064","C13","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3152.751,84.18876036116603,0.417,-9.458333333333318,522
"4064","C14","treatment","FSK",2.5,"uM","0.1pctDMSO","1237561",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2944.714,71.65906129712089,0.408,-10.35833333333332,507
"4064","C15","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",3282.179,91.9842409806777,0.404,-10.758333333333315,586
"4064","C16","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2621.369,52.18465580457609,0.462,-4.958333333333314,559
"4064","C17","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2985.23,74.09892156111346,0.413,-9.858333333333318,416
"4064","C18","treatment","FSK",2.5,"uM","0.1pctDMSO","1249141",1,"uM","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",2878.604,67.67713310065177,0.412,-9.95833333333332,425
"4064","C19","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1909.911,9.3346099182067,0.496,-1.5583333333333171,457
"4064","C20","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1777.858,1.380919609701776,0.499,-1.2583333333333169,527
"4064","C21","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1972.798,13.122111749888896,0.547,3.5416666666666874,324
"4064","C22","solvent_ctrl","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",1796.78,2.5207918267857905,0.489,-2.2583333333333178,391
"4064","D03","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2300.519,32.86020005742248,0.466,-4.558333333333314,633
"4064","D04","ref_ctrl","FSK",2.5,"uM","0.1pctDMSO","rapamycin",0.03,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","4064_1",2423.22,40.2503080601562,0.449,-6.258333333333316,655
"4064","D05","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3214.305,87.89620427793598,0.427,-8.458333333333318,607
"4064","D06","treatment","FSK",2.5,"uM","0.1pctDMSO","DMSO",0.1,"pct","0.1pctDMSO","CPA",1,"uM","0.1pctDMSO","4064_1",3302.94,93.23466936597387,0.404,-10.758333333333315,648
